"","season_name","season","episode","title","day","challenge_type","winners","winning_tribe"
"4618","Survivor: Thailand",5,5,"The Ocean's Surprise",15,"reward","SurvivorAuction",NA
"4619","Survivor: Thailand",5,5,"The Ocean's Surprise",15,"immunity","Ted","Chuay Gahn"
"4620","Survivor: Thailand",5,5,"The Ocean's Surprise",15,"immunity","Helen","Chuay Gahn"
"4621","Survivor: Thailand",5,5,"The Ocean's Surprise",15,"immunity","Jan","Chuay Gahn"
"4622","Survivor: Thailand",5,5,"The Ocean's Surprise",15,"immunity","Clay","Chuay Gahn"
"4623","Survivor: Thailand",5,5,"The Ocean's Surprise",15,"immunity","Brian","Chuay Gahn"
"4624","Survivor: Thailand",5,6,"The Power of One",18,"reward","Robb","Sook Jai"
"4625","Survivor: Thailand",5,6,"The Power of One",18,"reward","Shii Ann","Sook Jai"
"4626","Survivor: Thailand",5,6,"The Power of One",18,"reward","Erin","Sook Jai"
"4627","Survivor: Thailand",5,6,"The Power of One",18,"reward","Ken","Sook Jai"
"4628","Survivor: Thailand",5,6,"The Power of One",18,"reward","Penny","Sook Jai"
"4629","Survivor: Thailand",5,6,"The Power of One",18,"reward","Jake","Sook Jai"
"4630","Survivor: Thailand",5,6,"The Power of One",18,"immunity","Ted","Chuay Gahn"
"4631","Survivor: Thailand",5,6,"The Power of One",18,"immunity","Helen","Chuay Gahn"
"4632","Survivor: Thailand",5,6,"The Power of One",18,"immunity","Jan","Chuay Gahn"
"4633","Survivor: Thailand",5,6,"The Power of One",18,"immunity","Clay","Chuay Gahn"
"4634","Survivor: Thailand",5,6,"The Power of One",18,"immunity","Brian","Chuay Gahn"
"4635","Survivor: Thailand",5,7,"Assumptions",21,"immunity","Ted","Chuay Gahn"
"4636","Survivor: Thailand",5,7,"Assumptions",21,"immunity","Helen","Chuay Gahn"
"4637","Survivor: Thailand",5,7,"Assumptions",21,"immunity","Jan","Chuay Gahn"
"4638","Survivor: Thailand",5,7,"Assumptions",21,"immunity","Clay","Chuay Gahn"
"4639","Survivor: Thailand",5,7,"Assumptions",21,"immunity","Brian","Chuay Gahn"
"4640","Survivor: Thailand",5,8,"Sleeping with the Enemy",24,"immunity","Ted","Chuay Gahn"
"4641","Survivor: Thailand",5,8,"Sleeping with the Enemy",24,"immunity","Helen","Chuay Gahn"
"4642","Survivor: Thailand",5,8,"Sleeping with the Enemy",24,"immunity","Jan","Chuay Gahn"
"4643","Survivor: Thailand",5,8,"Sleeping with the Enemy",24,"immunity","Clay","Chuay Gahn"
"4644","Survivor: Thailand",5,8,"Sleeping with the Enemy",24,"immunity","Brian","Chuay Gahn"
"4645","Survivor: Thailand",5,9,"Desperate Measures",27,"reward","Brian",NA
"4646","Survivor: Thailand",5,9,"Desperate Measures",27,"immunity","Clay",NA
"4647","Survivor: Thailand",5,10,"While the Cats are Away",30,"reward","Brian",NA
"4648","Survivor: Thailand",5,10,"While the Cats are Away",30,"reward","Clay",NA
"4649","Survivor: Thailand",5,10,"While the Cats are Away",30,"immunity","Helen",NA
"4650","Survivor: Thailand",5,12,"A Big Surprise... and Another",33,"reward","Helen",NA
"4651","Survivor: Thailand",5,12,"A Big Surprise... and Another",33,"immunity","Ted",NA
"4652","Survivor: Thailand",5,13,"The Tides are Turning",36,"reward","Ted",NA
"4653","Survivor: Thailand",5,13,"The Tides are Turning",36,"reward","Helen",NA
"4654","Survivor: Thailand",5,13,"The Tides are Turning",36,"immunity","Brian",NA
"4655","Survivor: Thailand",5,14,"Slip Through Your Fingers",37,"immunity","Brian",NA
"4656","Survivor: Thailand",5,14,"Slip Through Your Fingers",38,"immunity","Brian",NA
"4657","Survivor: Marquesas",4,1,"Back to the Beach",3,"immunity","Gabriel","Rotu"
"4658","Survivor: Marquesas",4,1,"Back to the Beach",3,"immunity","John","Rotu"
"4659","Survivor: Marquesas",4,1,"Back to the Beach",3,"immunity","Zoe","Rotu"
"4660","Survivor: Marquesas",4,1,"Back to the Beach",3,"immunity","Tammy","Rotu"
"4661","Survivor: Marquesas",4,1,"Back to the Beach",3,"immunity","Robert","Rotu"
"4662","Survivor: Marquesas",4,1,"Back to the Beach",3,"immunity","Paschal","Rotu"
"4663","Survivor: Marquesas",4,1,"Back to the Beach",3,"immunity","Kathy","Rotu"
"4664","Survivor: Marquesas",4,1,"Back to the Beach",3,"immunity","Neleh","Rotu"
"4665","Survivor: Marquesas",4,2,"Nacho Momma",6,"reward","Gabriel","Rotu"
"4666","Survivor: Marquesas",4,2,"Nacho Momma",6,"reward","John","Rotu"
"4667","Survivor: Marquesas",4,2,"Nacho Momma",6,"reward","Zoe","Rotu"
"4668","Survivor: Marquesas",4,2,"Nacho Momma",6,"reward","Tammy","Rotu"
"4669","Survivor: Marquesas",4,2,"Nacho Momma",6,"reward","Robert","Rotu"
"4670","Survivor: Marquesas",4,2,"Nacho Momma",6,"reward","Paschal","Rotu"
"4671","Survivor: Marquesas",4,2,"Nacho Momma",6,"reward","Kathy","Rotu"
"4672","Survivor: Marquesas",4,2,"Nacho Momma",6,"reward","Neleh","Rotu"
"4673","Survivor: Marquesas",4,2,"Nacho Momma",6,"immunity","Gabriel","Rotu"
"4674","Survivor: Marquesas",4,2,"Nacho Momma",6,"immunity","John","Rotu"
"4675","Survivor: Marquesas",4,2,"Nacho Momma",6,"immunity","Zoe","Rotu"
"4676","Survivor: Marquesas",4,2,"Nacho Momma",6,"immunity","Tammy","Rotu"
"4677","Survivor: Marquesas",4,2,"Nacho Momma",6,"immunity","Robert","Rotu"
"4678","Survivor: Marquesas",4,2,"Nacho Momma",6,"immunity","Paschal","Rotu"
"4679","Survivor: Marquesas",4,2,"Nacho Momma",6,"immunity","Kathy","Rotu"
"4680","Survivor: Marquesas",4,2,"Nacho Momma",6,"immunity","Neleh","Rotu"
"4681","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"reward","Gabriel","Rotu"
"4682","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"reward","John","Rotu"
"4683","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"reward","Zoe","Rotu"
"4684","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"reward","Tammy","Rotu"
"4685","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"reward","Robert","Rotu"
"4686","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"reward","Paschal","Rotu"
"4687","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"reward","Kathy","Rotu"
"4688","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"reward","Neleh","Rotu"
"4689","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"immunity","Gabriel","Rotu"
"4690","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"immunity","John","Rotu"
"4691","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"immunity","Zoe","Rotu"
"4692","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"immunity","Tammy","Rotu"
"4693","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"immunity","Robert","Rotu"
"4694","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"immunity","Paschal","Rotu"
"4695","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"immunity","Kathy","Rotu"
"4696","Survivor: Marquesas",4,3,"No Pain, No Gain",9,"immunity","Neleh","Rotu"
"4697","Survivor: Marquesas",4,4,"The Winds Twist",12,"immunity","Gabriel","Rotu"
"4698","Survivor: Marquesas",4,4,"The Winds Twist",12,"immunity","Rob","Rotu"
"4699","Survivor: Marquesas",4,4,"The Winds Twist",12,"immunity","John","Rotu"
"4700","Survivor: Marquesas",4,4,"The Winds Twist",12,"immunity","Zoe","Rotu"
"4701","Survivor: Marquesas",4,4,"The Winds Twist",12,"immunity","Tammy","Rotu"
"4702","Survivor: Marquesas",4,4,"The Winds Twist",12,"immunity","Robert","Rotu"
"4703","Survivor: Marquesas",4,4,"The Winds Twist",12,"immunity","Sean","Rotu"
"4704","Survivor: Marquesas",4,4,"The Winds Twist",12,"immunity","Vecepia","Rotu"
"4705","Survivor: Marquesas",4,5,"The End of Innocence",15,"reward","Gina","Maraamu"
"4706","Survivor: Marquesas",4,5,"The End of Innocence",15,"reward","Paschal","Maraamu"
"4707","Survivor: Marquesas",4,5,"The End of Innocence",15,"reward","Kathy","Maraamu"
"4708","Survivor: Marquesas",4,5,"The End of Innocence",15,"reward","Neleh","Maraamu"
"4709","Survivor: Marquesas",4,5,"The End of Innocence",15,"immunity","Gina","Maraamu"
"4710","Survivor: Marquesas",4,5,"The End of Innocence",15,"immunity","Paschal","Maraamu"
"4711","Survivor: Marquesas",4,5,"The End of Innocence",15,"immunity","Kathy","Maraamu"
"4712","Survivor: Marquesas",4,5,"The End of Innocence",15,"immunity","Neleh","Maraamu"
"4713","Survivor: Marquesas",4,6,"The Underdogs",18,"reward","Gina","Maraamu"
"4714","Survivor: Marquesas",4,6,"The Underdogs",18,"reward","Paschal","Maraamu"
"4715","Survivor: Marquesas",4,6,"The Underdogs",18,"reward","Kathy","Maraamu"
"4716","Survivor: Marquesas",4,6,"The Underdogs",18,"reward","Neleh","Maraamu"
"4717","Survivor: Marquesas",4,6,"The Underdogs",18,"immunity","Rob","Rotu"
"4718","Survivor: Marquesas",4,6,"The Underdogs",18,"immunity","John","Rotu"
"4719","Survivor: Marquesas",4,6,"The Underdogs",18,"immunity","Zoe","Rotu"
"4720","Survivor: Marquesas",4,6,"The Underdogs",18,"immunity","Tammy","Rotu"
"4721","Survivor: Marquesas",4,6,"The Underdogs",18,"immunity","Robert","Rotu"
"4722","Survivor: Marquesas",4,6,"The Underdogs",18,"immunity","Sean","Rotu"
"4723","Survivor: Marquesas",4,6,"The Underdogs",18,"immunity","Vecepia","Rotu"
"4724","Survivor: Marquesas",4,7,"True Lies",21,"immunity","Kathy",NA
"4725","Survivor: Marquesas",4,8,"Jury's Out",24,"reward","Kathy",NA
"4726","Survivor: Marquesas",4,8,"Jury's Out",24,"immunity","Tammy",NA
"4727","Survivor: Marquesas",4,10,"Two Peas in a Pod",27,"reward","Paschal",NA
"4728","Survivor: Marquesas",4,10,"Two Peas in a Pod",27,"reward","Sean",NA
"4729","Survivor: Marquesas",4,10,"Two Peas in a Pod",27,"immunity","Tammy",NA
"4730","Survivor: Marquesas",4,11,"The Princess",30,"reward","Paschal",NA
"4731","Survivor: Marquesas",4,11,"The Princess",30,"reward","Neleh",NA
"4732","Survivor: Marquesas",4,11,"The Princess",30,"immunity","Robert",NA
"4733","Survivor: Marquesas",4,12,"Marquesan Vacation",33,"reward","Kathy",NA
"4734","Survivor: Marquesas",4,12,"Marquesan Vacation",33,"immunity","Vecepia",NA
"4735","Survivor: Marquesas",4,13,"A Tale of Two Cities",36,"reward","Sean",NA
"4736","Survivor: Marquesas",4,13,"A Tale of Two Cities",36,"immunity","Kathy",NA
"4737","Survivor: Marquesas",4,14,"The Sole Survivor",37,"immunity","Vecepia",NA
"4738","Survivor: Marquesas",4,14,"The Sole Survivor",38,"immunity","Neleh",NA
"4739","Survivor: Africa",3,1,"Question of Trust",3,"reward","Carl","Samburu"
"4740","Survivor: Africa",3,1,"Question of Trust",3,"reward","Linda","Samburu"
"4741","Survivor: Africa",3,1,"Question of Trust",3,"reward","Silas","Samburu"
"4742","Survivor: Africa",3,1,"Question of Trust",3,"reward","Lindsey","Samburu"
"4743","Survivor: Africa",3,1,"Question of Trust",3,"reward","Brandon","Samburu"
"4744","Survivor: Africa",3,1,"Question of Trust",3,"reward","Frank","Samburu"
"4745","Survivor: Africa",3,1,"Question of Trust",3,"reward","Kim P.","Samburu"
"4746","Survivor: Africa",3,1,"Question of Trust",3,"reward","Teresa","Samburu"
"4747","Survivor: Africa",3,1,"Question of Trust",3,"immunity","Carl","Samburu"
"4748","Survivor: Africa",3,1,"Question of Trust",3,"immunity","Linda","Samburu"
"4749","Survivor: Africa",3,1,"Question of Trust",3,"immunity","Silas","Samburu"
"4750","Survivor: Africa",3,1,"Question of Trust",3,"immunity","Lindsey","Samburu"
"4751","Survivor: Africa",3,1,"Question of Trust",3,"immunity","Brandon","Samburu"
"4752","Survivor: Africa",3,1,"Question of Trust",3,"immunity","Frank","Samburu"
"4753","Survivor: Africa",3,1,"Question of Trust",3,"immunity","Kim P.","Samburu"
"4754","Survivor: Africa",3,1,"Question of Trust",3,"immunity","Teresa","Samburu"
"4755","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"reward","Carl","Samburu"
"4756","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"reward","Linda","Samburu"
"4757","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"reward","Silas","Samburu"
"4758","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"reward","Lindsey","Samburu"
"4759","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"reward","Brandon","Samburu"
"4760","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"reward","Frank","Samburu"
"4761","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"reward","Kim P.","Samburu"
"4762","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"reward","Teresa","Samburu"
"4763","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"immunity","Carl","Samburu"
"4764","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"immunity","Linda","Samburu"
"4765","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"immunity","Silas","Samburu"
"4766","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"immunity","Lindsey","Samburu"
"4767","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"immunity","Brandon","Samburu"
"4768","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"immunity","Frank","Samburu"
"4769","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"immunity","Kim P.","Samburu"
"4770","Survivor: Africa",3,2,"Who's Zooming Whom?",6,"immunity","Teresa","Samburu"
"4771","Survivor: Africa",3,3,"The Gods Are Angry",9,"reward","Clarence","Boran"
"4772","Survivor: Africa",3,3,"The Gods Are Angry",9,"reward","Kelly","Boran"
"4773","Survivor: Africa",3,3,"The Gods Are Angry",9,"reward","Tom","Boran"
"4774","Survivor: Africa",3,3,"The Gods Are Angry",9,"reward","Lex","Boran"
"4775","Survivor: Africa",3,3,"The Gods Are Angry",9,"reward","Kim J.","Boran"
"4776","Survivor: Africa",3,3,"The Gods Are Angry",9,"reward","Ethan","Boran"
"4777","Survivor: Africa",3,3,"The Gods Are Angry",9,"immunity","Clarence","Boran"
"4778","Survivor: Africa",3,3,"The Gods Are Angry",9,"immunity","Kelly","Boran"
"4779","Survivor: Africa",3,3,"The Gods Are Angry",9,"immunity","Tom","Boran"
"4780","Survivor: Africa",3,3,"The Gods Are Angry",9,"immunity","Lex","Boran"
"4781","Survivor: Africa",3,3,"The Gods Are Angry",9,"immunity","Kim J.","Boran"
"4782","Survivor: Africa",3,3,"The Gods Are Angry",9,"immunity","Ethan","Boran"
"4783","Survivor: Africa",3,4,"The Young and Untrusted",12,"reward","Linda","Samburu"
"4784","Survivor: Africa",3,4,"The Young and Untrusted",12,"reward","Silas","Samburu"
"4785","Survivor: Africa",3,4,"The Young and Untrusted",12,"reward","Lindsey","Samburu"
"4786","Survivor: Africa",3,4,"The Young and Untrusted",12,"reward","Brandon","Samburu"
"4787","Survivor: Africa",3,4,"The Young and Untrusted",12,"reward","Frank","Samburu"
"4788","Survivor: Africa",3,4,"The Young and Untrusted",12,"reward","Kim P.","Samburu"
"4789","Survivor: Africa",3,4,"The Young and Untrusted",12,"reward","Teresa","Samburu"
"4790","Survivor: Africa",3,4,"The Young and Untrusted",12,"immunity","Clarence","Boran"
"4791","Survivor: Africa",3,4,"The Young and Untrusted",12,"immunity","Kelly","Boran"
"4792","Survivor: Africa",3,4,"The Young and Untrusted",12,"immunity","Tom","Boran"
"4793","Survivor: Africa",3,4,"The Young and Untrusted",12,"immunity","Lex","Boran"
"4794","Survivor: Africa",3,4,"The Young and Untrusted",12,"immunity","Kim J.","Boran"
"4795","Survivor: Africa",3,4,"The Young and Untrusted",12,"immunity","Ethan","Boran"
"4796","Survivor: Africa",3,5,"The Twist",15,"reward","Silas","Boran"
"4797","Survivor: Africa",3,5,"The Twist",15,"reward","Clarence","Boran"
"4798","Survivor: Africa",3,5,"The Twist",15,"reward","Frank","Boran"
"4799","Survivor: Africa",3,5,"The Twist",15,"reward","Teresa","Boran"
"4800","Survivor: Africa",3,5,"The Twist",15,"reward","Kim J.","Boran"
"4801","Survivor: Africa",3,5,"The Twist",15,"reward","Ethan","Boran"
"4802","Survivor: Africa",3,5,"The Twist",15,"immunity","Lindsey","Samburu"
"4803","Survivor: Africa",3,5,"The Twist",15,"immunity","Kelly","Samburu"
"4804","Survivor: Africa",3,5,"The Twist",15,"immunity","Brandon","Samburu"
"4805","Survivor: Africa",3,5,"The Twist",15,"immunity","Kim P.","Samburu"
"4806","Survivor: Africa",3,5,"The Twist",15,"immunity","Tom","Samburu"
"4807","Survivor: Africa",3,5,"The Twist",15,"immunity","Lex","Samburu"
"4808","Survivor: Africa",3,6,"I'd Never Do It To You",18,"reward","Lindsey","Samburu"
"4809","Survivor: Africa",3,6,"I'd Never Do It To You",18,"reward","Kelly","Samburu"
"4810","Survivor: Africa",3,6,"I'd Never Do It To You",18,"reward","Brandon","Samburu"
"4811","Survivor: Africa",3,6,"I'd Never Do It To You",18,"reward","Kim P.","Samburu"
"4812","Survivor: Africa",3,6,"I'd Never Do It To You",18,"reward","Tom","Samburu"
"4813","Survivor: Africa",3,6,"I'd Never Do It To You",18,"reward","Lex","Samburu"
"4814","Survivor: Africa",3,6,"I'd Never Do It To You",18,"immunity","Clarence","Boran"
"4815","Survivor: Africa",3,6,"I'd Never Do It To You",18,"immunity","Frank","Boran"
"4816","Survivor: Africa",3,6,"I'd Never Do It To You",18,"immunity","Teresa","Boran"
"4817","Survivor: Africa",3,6,"I'd Never Do It To You",18,"immunity","Kim J.","Boran"
"4818","Survivor: Africa",3,6,"I'd Never Do It To You",18,"immunity","Ethan","Boran"
"4819","Survivor: Africa",3,7,"Will There Be a Feast Tonight?",21,"immunity","Teresa",NA
"4820","Survivor: Africa",3,9,"Smoking Out the Snake",24,"reward","Ethan ",NA
"4821","Survivor: Africa",3,9,"Smoking Out the Snake",24,"reward","Lex",NA
"4822","Survivor: Africa",3,9,"Smoking Out the Snake",24,"immunity","Ethan",NA
"4823","Survivor: Africa",3,10,"Dinner, Movie and a Betrayal",27,"reward","Brandon",NA
"4824","Survivor: Africa",3,10,"Dinner, Movie and a Betrayal",27,"reward","Frank",NA
"4825","Survivor: Africa",3,10,"Dinner, Movie and a Betrayal",27,"immunity","Lex",NA
"4826","Survivor: Africa",3,11,"We Are Family",30,"reward","SurvivorAuction",NA
"4827","Survivor: Africa",3,11,"We Are Family",30,"immunity","Lex",NA
"4828","Survivor: Africa",3,12,"The Big Adventure",33,"reward","Lex",NA
"4829","Survivor: Africa",3,12,"The Big Adventure",33,"reward","Tom",NA
"4830","Survivor: Africa",3,12,"The Big Adventure",33,"immunity","Tom",NA
"4831","Survivor: Africa",3,13,"Truth Be Told",36,"reward","Lex",NA
"4832","Survivor: Africa",3,13,"Truth Be Told",36,"immunity","Lex",NA
"4833","Survivor: Africa",3,14,"The Final Four: No Regrets",37,"immunity","Kim J.",NA
"4834","Survivor: Africa",3,14,"The Final Four: No Regrets",38,"immunity","Kim J.",NA
"4835","Survivor: The Australian Outback",2,1,"Stranded",3,"reward","Kel","Ogakor"
"4836","Survivor: The Australian Outback",2,1,"Stranded",3,"reward","Maralyn","Ogakor"
"4837","Survivor: The Australian Outback",2,1,"Stranded",3,"reward","Mitchell","Ogakor"
"4838","Survivor: The Australian Outback",2,1,"Stranded",3,"reward","Jerri","Ogakor"
"4839","Survivor: The Australian Outback",2,1,"Stranded",3,"reward","Amber","Ogakor"
"4840","Survivor: The Australian Outback",2,1,"Stranded",3,"reward","Keith","Ogakor"
"4841","Survivor: The Australian Outback",2,1,"Stranded",3,"reward","Colby","Ogakor"
"4842","Survivor: The Australian Outback",2,1,"Stranded",3,"reward","Tina","Ogakor"
"4843","Survivor: The Australian Outback",2,1,"Stranded",3,"immunity","Kel","Ogakor"
"4844","Survivor: The Australian Outback",2,1,"Stranded",3,"immunity","Maralyn","Ogakor"
"4845","Survivor: The Australian Outback",2,1,"Stranded",3,"immunity","Mitchell","Ogakor"
"4846","Survivor: The Australian Outback",2,1,"Stranded",3,"immunity","Jerri","Ogakor"
"4847","Survivor: The Australian Outback",2,1,"Stranded",3,"immunity","Amber","Ogakor"
"4848","Survivor: The Australian Outback",2,1,"Stranded",3,"immunity","Keith","Ogakor"
"4849","Survivor: The Australian Outback",2,1,"Stranded",3,"immunity","Colby","Ogakor"
"4850","Survivor: The Australian Outback",2,1,"Stranded",3,"immunity","Tina","Ogakor"
"4851","Survivor: The Australian Outback",2,2,"Suspicion",6,"reward","Kel","Ogakor"
"4852","Survivor: The Australian Outback",2,2,"Suspicion",6,"reward","Maralyn","Ogakor"
"4853","Survivor: The Australian Outback",2,2,"Suspicion",6,"reward","Mitchell","Ogakor"
"4854","Survivor: The Australian Outback",2,2,"Suspicion",6,"reward","Jerri","Ogakor"
"4855","Survivor: The Australian Outback",2,2,"Suspicion",6,"reward","Amber","Ogakor"
"4856","Survivor: The Australian Outback",2,2,"Suspicion",6,"reward","Keith","Ogakor"
"4857","Survivor: The Australian Outback",2,2,"Suspicion",6,"reward","Colby","Ogakor"
"4858","Survivor: The Australian Outback",2,2,"Suspicion",6,"reward","Tina","Ogakor"
"4859","Survivor: The Australian Outback",2,2,"Suspicion",6,"immunity","Kimmi","Kucha"
"4860","Survivor: The Australian Outback",2,2,"Suspicion",6,"immunity","Michael","Kucha"
"4861","Survivor: The Australian Outback",2,2,"Suspicion",6,"immunity","Jeff","Kucha"
"4862","Survivor: The Australian Outback",2,2,"Suspicion",6,"immunity","Alicia","Kucha"
"4863","Survivor: The Australian Outback",2,2,"Suspicion",6,"immunity","Nick","Kucha"
"4864","Survivor: The Australian Outback",2,2,"Suspicion",6,"immunity","Rodger","Kucha"
"4865","Survivor: The Australian Outback",2,2,"Suspicion",6,"immunity","Elisabeth","Kucha"
